date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
2017-09-23 06:00:00,None,275.24,0,0.69,20,Snow,light snow,4315
2017-09-23 07:00:00,None,267.23,0,0,46,Clear,sky is clear,4449
2017-09-23 08:00:00,None,291.59,0,0.23,94,Snow,light snow,4804
2017-09-23 09:00:00,None,287.52,0,0,47,Mist,mist,4426
2017-09-23 10:00:00,None,271.19,0,0,52,Clear,sky is clear,3728
2017-09-23 11:00:00,None,270.16,0,0,76,Clear,sky is clear,2950
2017-09-23 12:00:00,None,291.56,0,0,46,Clouds,broken clouds,3075
2017-09-23 13:00:00,None,251.55,0,0,55,Clouds,broken clouds,2515
2017-09-23 14:00:00,Columbus Day,290.01,0,0,98,Clouds,broken clouds,2003
2017-09-23 15:00:00,None,305.7,0,0,30,Clouds,broken clouds,1359
2017-09-23 16:00:00,None,282.59,1.79,0,56,Rain,moderate rain,1524
2017-09-23 17:00:00,None,261.63,0,0,76,Mist,mist,1444
2017-09-23 18:00:00,None,279.07,0,0,20,Drizzle,light intensity drizzle,1408
2017-09-23 19:00:00,None,265.96,0,0.21,35,Snow,light snow,1296
2017-09-23 20:00:00,None,252.03,0,0,87,Drizzle,light intensity drizzle,1658
2017-09-23 21:00:00,None,305.4,0,0,15,Clouds,broken clouds,2118
2017-09-23 22:00:00,None,293.56,0,0,6,Mist,mist,2114
2017-09-23 23:00:00,None,274.19,0,0,39,Mist,mist,1940
2017-09-24 00:00:00,None,294.83,0.81,0,43,Rain,moderate rain,2798
2017-09-24 01:00:00,None,256.53,0,0,71,Mist,mist,3423
2017-09-24 02:00:00,None,290.83,0,0,53,Drizzle,light intensity drizzle,3779
2017-09-24 03:00:00,None,279.97,0,1.93,10,Snow,light snow,3612
2017-09-24 04:00:00,None,281.88,0,0,98,Mist,mist,3996
2017-09-24 05:00:00,None,273.05,0,0,81,Drizzle,light intensity drizzle,4146
2017-09-24 06:00:00,None,269.83,0.46,0,28,Rain,moderate rain,4405
2017-09-24 07:00:00,None,284.44,0,0,29,Clouds,broken clouds,4347
2017-09-24 08:00:00,None,284.63,0,0,18,Clouds,broken clouds,4608
2017-09-24 09:00:00,None,303.55,0,0,64,Clouds,broken clouds,4246
2017-09-24 10:00:00,None,254.46,0,0,0,Clear,sky is clear,3081
2017-09-24 11:00:00,None,288.33,0,0,31,Clouds,broken clouds,3436
2017-09-24 12:00:00,None,253.02,0.15,0,21,Rain,moderate rain,3243
2017-09-24 13:00:00,None,250.23,0,0,60,Clear,sky is clear,2579
2017-09-24 14:00:00,None,251.59,0,0,61,Clouds,broken clouds,2226
2017-09-24 15:00:00,None,271.32,0,0,75,Drizzle,light intensity drizzle,1774
2017-09-24 16:00:00,None,308.59,0,0.07,52,Snow,light snow,1631
2017-09-24 17:00:00,None,269.03,0,2.83,14,Snow,light snow,1919
2017-09-24 18:00:00,None,276.35,0,0,38,Mist,mist,1537
2017-09-24 19:00:00,None,262.3,0,0.71,56,Snow,light snow,1766
2017-09-24 20:00:00,None,271.0,0,0,57,Drizzle,light intensity drizzle,1669
2017-09-24 21:00:00,None,304.19,1.05,0,46,Rain,moderate rain,1535
2017-09-24 22:00:00,None,256.79,0,1.67,80,Snow,light snow,2234
2017-09-24 23:00:00,None,297.56,0,0,76,Mist,mist,1871
2017-09-25 00:00:00,None,276.11,0,1.81,72,Snow,light snow,2833
2017-09-25 01:00:00,None,279.0,0.81,0,30,Rain,moderate rain,3531
2017-09-25 02:00:00,None,254.76,0,1.18,28,Snow,light snow,4060
2017-09-25 03:00:00,None,304.15,0,0,9,Mist,mist,4010
2017-09-25 04:00:00,None,282.9,0,0,72,Mist,mist,4625
2017-09-25 05:00:00,None,290.13,0,0,28,Mist,mist,4164
2017-09-25 06:00:00,None,298.84,0,0,5,Clouds,broken clouds,4556
2017-09-25 07:00:00,None,250.74,0,0,36,Drizzle,light intensity drizzle,4570
2017-09-25 08:00:00,None,276.29,2.95,0,48,Rain,moderate rain,3638
2017-09-25 09:00:00,None,284.04,2.13,0,73,Rain,moderate rain,3827
2017-09-25 10:00:00,None,305.53,0,0,37,Clouds,broken clouds,3673
2017-09-25 11:00:00,None,256.19,0,0.16,17,Snow,light snow,3697
2017-09-25 12:00:00,None,264.82,0,0,7,Clouds,broken clouds,3311
2017-09-25 13:00:00,None,261.68,0,2.09,91,Snow,light snow,2507
2017-09-25 14:00:00,None,278.34,1.55,0,74,Rain,moderate rain,2422
2017-09-25 15:00:00,None,259.39,0,0,23,Drizzle,light intensity drizzle,1562
2017-09-25 16:00:00,None,285.66,0,0,0,Drizzle,light intensity drizzle,1599
2017-09-25 17:00:00,None,287.97,0,0,64,Mist,mist,1204
2017-09-25 18:00:00,None,258.78,0,0,89,Drizzle,light intensity drizzle,1521
2017-09-25 19:00:00,None,264.85,0,0.33,75,Snow,light snow,1885
2017-09-25 20:00:00,None,284.86,0,0.55,65,Snow,light snow,1667
2017-09-25 21:00:00,None,251.63,0,0,63,Drizzle,light intensity drizzle,1944
2017-09-25 22:00:00,None,279.92,0,0,41,Drizzle,light intensity drizzle,2571
2017-09-25 23:00:00,None,291.17,0.08,0,37,Rain,moderate rain,3136
2017-09-26 00:00:00,None,289.71,0.27,0,56,Rain,moderate rain,2920
2017-09-26 01:00:00,None,303.68,0,0,93,Drizzle,light intensity drizzle,3580
2017-09-26 02:00:00,Columbus Day,254.9,0,0,56,Drizzle,light intensity drizzle,3984
2017-09-26 03:00:00,None,274.29,0,0,18,Mist,mist,4082
2017-09-26 04:00:00,None,270.74,0,1.45,49,Snow,light snow,4487
2017-09-26 05:00:00,None,294.27,0,0,54,Clouds,broken clouds,4864
2017-09-26 06:00:00,None,277.53,0,0.0,40,Snow,light snow,4541
2017-09-26 07:00:00,None,306.74,0,0,56,Clouds,broken clouds,3952
2017-09-26 08:00:00,None,288.25,0,0,70,Clouds,broken clouds,4009
2017-09-26 09:00:00,None,283.18,0,0,85,Clear,sky is clear,3977
2017-09-26 10:00:00,None,290.28,0,0,38,Clear,sky is clear,3357
2017-09-26 11:00:00,None,291.44,0,0,0,Clear,sky is clear,2915
2017-09-26 12:00:00,None,273.51,1.08,0,79,Rain,moderate rain,3015
2017-09-26 13:00:00,None,287.15,0,0,47,Drizzle,light intensity drizzle,2293
2017-09-26 14:00:00,None,294.45,0,0,3,Clear,sky is clear,2295
2017-09-26 15:00:00,None,286.36,1.48,0,57,Rain,moderate rain,2108
2017-09-26 16:00:00,None,257.71,0,0,13,Clouds,broken clouds,1796
2017-09-26 17:00:00,None,251.69,0.11,0,23,Rain,moderate rain,1380
2017-09-26 18:00:00,None,281.24,0,3.61,42,Snow,light snow,1644
2017-09-26 19:00:00,None,259.34,0,0,36,Clouds,broken clouds,966
2017-09-26 20:00:00,None,268.61,0,0,28,Drizzle,light intensity drizzle,1891
2017-09-26 21:00:00,None,275.57,0,0.26,24,Snow,light snow,2116
2017-09-26 22:00:00,None,307.44,0,0,47,Mist,mist,2384
2017-09-26 23:00:00,None,305.28,0,0,26,Mist,mist,2677
2017-09-27 00:00:00,None,295.78,0,0.36,15,Snow,light snow,3300
2017-09-27 01:00:00,None,270.16,0,0.36,52,Snow,light snow,3201
2017-09-27 02:00:00,None,278.49,0,0,47,Clear,sky is clear,3819
2017-09-27 03:00:00,None,304.84,0.52,0,41,Rain,moderate rain,3759
2017-09-27 04:00:00,None,250.18,0.0,0,95,Rain,moderate rain,4170
2017-09-27 05:00:00,None,257.85,0,0,1,Drizzle,light intensity drizzle,4291
2017-09-27 06:00:00,None,269.69,2.61,0,95,Rain,moderate rain,4216
2017-09-27 07:00:00,None,251.55,0,0,69,Mist,mist,4162
2017-09-27 08:00:00,None,281.72,6.81,0,19,Rain,moderate rain,3900
2017-09-27 09:00:00,None,297.05,0,0,80,Clouds,broken clouds,3865
2017-09-27 10:00:00,None,251.28,0,0,36,Clouds,broken clouds,4046
2017-09-27 11:00:00,None,297.35,0,0,94,Clear,sky is clear,3633
2017-09-27 12:00:00,None,257.02,0.51,0,48,Rain,moderate rain,3025
2017-09-27 13:00:00,None,299.33,0,0,11,Clear,sky is clear,2462
2017-09-27 14:00:00,None,287.78,2.18,0,55,Rain,moderate rain,2228
2017-09-27 15:00:00,None,276.43,0,0,83,Clear,sky is clear,1968
2017-09-27 16:00:00,None,252.49,2.71,0,39,Rain,moderate rain,1944
2017-09-27 17:00:00,None,285.23,3.77,0,16,Rain,moderate rain,1476
2017-09-27 18:00:00,None,274.37,0,0,73,Drizzle,light intensity drizzle,1474
2017-09-27 19:00:00,None,286.42,0,0,39,Mist,mist,1265
2017-09-27 20:00:00,None,276.23,0,0,44,Mist,mist,1076
2017-09-27 21:00:00,None,306.73,0,0,86,Drizzle,light intensity drizzle,1727
2017-09-27 22:00:00,None,273.62,0,0,71,Clouds,broken clouds,1648
2017-09-27 23:00:00,None,268.26,0,0,41,Clouds,broken clouds,2326
2017-09-28 00:00:00,None,255.84,0,0,4,Mist,mist,3197
2017-09-28 01:00:00,None,295.79,0,0,37,Mist,mist,3360
2017-09-28 02:00:00,None,265.64,0,0,82,Drizzle,light intensity drizzle,3531
2017-09-28 03:00:00,None,274.42,0,0,89,Drizzle,light intensity drizzle,4347
2017-09-28 04:00:00,None,252.11,0,0,5,Clouds,broken clouds,4001
2017-09-28 05:00:00,None,306.89,0,0,70,Drizzle,light intensity drizzle,4724
2017-09-28 06:00:00,None,308.37,0,0,92,Clear,sky is clear,4561
2017-09-28 07:00:00,None,279.75,0,0,21,Mist,mist,4702
2017-09-28 08:00:00,None,250.61,1.1,0,73,Rain,moderate rain,4021
2017-09-28 09:00:00,None,280.12,0,0.36,57,Snow,light snow,4309
2017-09-28 10:00:00,None,299.48,0,0,75,Clouds,broken clouds,3954
2017-09-28 11:00:00,None,307.55,0,0,71,Mist,mist,4003
2017-09-28 12:00:00,None,251.07,0,0,80,Clear,sky is clear,2877
2017-09-28 13:00:00,None,282.97,0,0,46,Mist,mist,2500
2017-09-28 14:00:00,None,265.14,0,0,33,Clear,sky is clear,2642
2017-09-28 15:00:00,None,256.7,0,0.39,44,Snow,light snow,1809
2017-09-28 16:00:00,None,257.63,0,0,51,Clouds,broken clouds,1815
2017-09-28 17:00:00,None,259.71,0,0,96,Mist,mist,1250
2017-09-28 18:00:00,None,279.89,0,0,95,Mist,mist,1498
2017-09-28 19:00:00,None,252.23,0,0,7,Drizzle,light intensity drizzle,1328
2017-09-28 20:00:00,None,280.34,0,0,100,Drizzle,light intensity drizzle,1570
2017-09-28 21:00:00,None,255.37,0,1.25,43,Snow,light snow,2413
2017-09-28 22:00:00,None,275.46,0,1.7,35,Snow,light snow,2693
2017-09-28 23:00:00,None,300.06,0,0,98,Clouds,broken clouds,2078
2017-09-29 00:00:00,None,303.8,0.4,0,42,Rain,moderate rain,3483
2017-09-29 01:00:00,None,261.12,0,0,33,Clear,sky is clear,3523
2017-09-29 02:00:00,None,290.93,0.93,0,64,Rain,moderate rain,3559
2017-09-29 03:00:00,None,294.31,0,0,36,Drizzle,light intensity drizzle,3788
2017-09-29 04:00:00,None,265.42,0,0,84,Drizzle,light intensity drizzle,3998
2017-09-29 05:00:00,None,263.15,0,0,93,Drizzle,light intensity drizzle,4734
2017-09-29 06:00:00,None,265.26,0,2.32,64,Snow,light snow,4045
2017-09-29 07:00:00,None,298.64,0,1.64,24,Snow,light snow,4525
2017-09-29 08:00:00,None,273.53,0,4.19,41,Snow,light snow,4156
2017-09-29 09:00:00,None,290.21,0,0,0,Drizzle,light intensity drizzle,4388
2017-09-29 10:00:00,None,266.88,0,0,86,Drizzle,light intensity drizzle,4302
2017-09-29 11:00:00,None,266.22,0,0,21,Clear,sky is clear,3300
2017-09-29 12:00:00,None,261.42,0,1.4,24,Snow,light snow,3216
2017-09-29 13:00:00,None,283.42,1.0,0,18,Rain,moderate rain,2769
2017-09-29 14:00:00,None,299.87,0,0.89,26,Snow,light snow,2481
2017-09-29 15:00:00,None,270.68,0,0,1,Mist,mist,1933
2017-09-29 16:00:00,None,266.39,0,0,16,Mist,mist,1854
2017-09-29 17:00:00,None,250.4,0,0,51,Drizzle,light intensity drizzle,1443
2017-09-29 18:00:00,None,253.71,0,0,35,Mist,mist,1626
2017-09-29 19:00:00,None,276.32,0,0,60,Drizzle,light intensity drizzle,2036
2017-09-29 20:00:00,None,261.29,0,0,39,Clear,sky is clear,1226
2017-09-29 21:00:00,None,279.32,0,0,13,Clear,sky is clear,1871
2017-09-29 22:00:00,None,259.09,0,0,60,Drizzle,light intensity drizzle,2070
2017-09-29 23:00:00,None,257.52,0,0,57,Clouds,broken clouds,2397
2017-09-30 00:00:00,None,267.49,0,0,78,Drizzle,light intensity drizzle,3067
2017-09-30 01:00:00,None,284.84,2.16,0,37,Rain,moderate rain,3840
2017-09-30 02:00:00,None,276.78,0,0.08,90,Snow,light snow,3468
2017-09-30 03:00:00,None,284.51,0,0.79,34,Snow,light snow,4067
2017-09-30 04:00:00,None,297.24,0,0,25,Mist,mist,3901
2017-09-30 05:00:00,None,309.29,0,1.24,93,Snow,light snow,4022
2017-09-30 06:00:00,None,265.64,0,0.18,77,Snow,light snow,4529
2017-09-30 07:00:00,None,275.36,0,0,56,Clear,sky is clear,4675
2017-09-30 08:00:00,None,295.8,0,0,4,Drizzle,light intensity drizzle,4154
2017-09-30 09:00:00,None,296.62,0,0,13,Clouds,broken clouds,4197
2017-09-30 10:00:00,None,250.89,0,1.52,31,Snow,light snow,3820
2017-09-30 11:00:00,None,263.3,1.75,0,25,Rain,moderate rain,3585
2017-09-30 12:00:00,None,297.73,0,0,85,Clear,sky is clear,3052
2017-09-30 13:00:00,None,266.77,0,0,1,Drizzle,light intensity drizzle,2655
2017-09-30 14:00:00,None,258.11,0,0,7,Clouds,broken clouds,2280
2017-09-30 15:00:00,None,291.59,0,0,78,Clear,sky is clear,2086
2017-09-30 16:00:00,None,307.3,0,0,9,Drizzle,light intensity drizzle,1547
2017-09-30 17:00:00,None,264.46,0,0,61,Clear,sky is clear,1237
2017-09-30 18:00:00,None,271.57,0,0,31,Mist,mist,1912
2017-09-30 19:00:00,None,255.07,6.08,0,86,Rain,moderate rain,1767
2017-09-30 20:00:00,None,250.74,0,0.04,53,Snow,light snow,1146
2017-09-30 21:00:00,None,273.83,0,0,18,Clouds,broken clouds,1965
2017-09-30 22:00:00,None,289.18,0,0.31,18,Snow,light snow,2542
2017-09-30 23:00:00,None,257.91,1.84,0,43,Rain,moderate rain,2839
2017-10-01 00:00:00,None,283.02,0,0,89,Clear,sky is clear,2734
2017-10-01 01:00:00,None,255.96,0,0,99,Clouds,broken clouds,3819
2017-10-01 02:00:00,None,307.33,0,0,16,Clouds,broken clouds,3283
2017-10-01 03:00:00,None,301.99,0,0,78,Clear,sky is clear,4290
2017-10-01 04:00:00,None,289.1,0,0,50,Mist,mist,4390
2017-10-01 05:00:00,None,283.86,0,0,78,Clouds,broken clouds,4290
2017-10-01 06:00:00,None,261.04,0,0.35,54,Snow,light snow,3897
2017-10-01 07:00:00,None,282.0,0,0,53,Mist,mist,3896
2017-10-01 08:00:00,None,273.48,0,0,86,Mist,mist,4724
2017-10-01 09:00:00,None,278.26,0,0,25,Clouds,broken clouds,4127
2017-10-01 10:00:00,None,308.42,0,0,10,Clear,sky is clear,3807
2017-10-01 11:00:00,None,250.6,2.51,0,19,Rain,moderate rain,3399
2017-10-01 12:00:00,None,270.48,0,0,94,Clear,sky is clear,2605
2017-10-01 13:00:00,None,250.44,0,0,22,Drizzle,light intensity drizzle,2377
2017-10-01 14:00:00,None,279.55,0,0,65,Drizzle,light intensity drizzle,2440
2017-10-01 15:00:00,None,282.06,2.85,0,67,Rain,moderate rain,2195
2017-10-01 16:00:00,None,263.86,0,0,59,Mist,mist,1496
2017-10-01 17:00:00,None,259.16,0,0,100,Clouds,broken clouds,934
2017-10-01 18:00:00,None,284.49,0,0,85,Clouds,broken clouds,1370
2017-10-01 19:00:00,None,256.73,0,0,75,Drizzle,light intensity drizzle,1785
2017-10-01 20:00:00,None,264.93,0,0,87,Drizzle,light intensity drizzle,2159
2017-10-01 21:00:00,None,288.45,0.22,0,64,Rain,moderate rain,1318
2017-10-01 22:00:00,None,268.68,0,0,76,Mist,mist,2291
2017-10-01 23:00:00,None,287.75,1.44,0,73,Rain,moderate rain,2517
2017-10-02 00:00:00,None,266.18,0,0,54,Clouds,broken clouds,3027
2017-10-02 01:00:00,None,264.53,0,0,44,Clouds,broken clouds,2673
2017-10-02 02:00:00,None,288.97,1.42,0,82,Rain,moderate rain,4270
2017-10-02 03:00:00,None,282.38,0,0,46,Clear,sky is clear,3934
2017-10-02 04:00:00,Columbus Day,294.5,0,0,95,Clear,sky is clear,4958
2017-10-02 05:00:00,None,261.3,0,0.46,56,Snow,light snow,4856
2017-10-02 06:00:00,None,302.73,0,0,29,Clouds,broken clouds,4420
2017-10-02 07:00:00,Columbus Day,261.58,5.4,0,30,Rain,moderate rain,4918
2017-10-02 08:00:00,None,272.49,0,0,53,Clear,sky is clear,4273
2017-10-02 09:00:00,None,268.74,0,0,3,Mist,mist,4009
2017-10-02 10:00:00,None,290.63,0,0,26,Clear,sky is clear,3777
2017-10-02 11:00:00,None,309.17,3.51,0,49,Rain,moderate rain,3617
2017-10-02 12:00:00,None,262.42,0,0,49,Clear,sky is clear,3536
2017-10-02 13:00:00,None,306.21,0,0,29,Drizzle,light intensity drizzle,2528
2017-10-02 14:00:00,None,267.57,0,0,70,Clear,sky is clear,2750
2017-10-02 15:00:00,None,291.47,0,0,15,Clouds,broken clouds,1953
2017-10-02 16:00:00,None,267.71,0,0,59,Mist,mist,1735
2017-10-02 17:00:00,None,289.95,0,0,73,Drizzle,light intensity drizzle,1551
2017-10-02 18:00:00,Columbus Day,254.42,2.39,0,90,Rain,moderate rain,1770
2017-10-02 19:00:00,None,274.78,0,0,56,Clear,sky is clear,2115
2017-10-02 20:00:00,None,259.44,0,0,53,Clouds,broken clouds,1721
2017-10-02 21:00:00,None,275.93,0,0,46,Clouds,broken clouds,1749
2017-10-02 22:00:00,None,264.39,0,0,3,Clouds,broken clouds,2466
2017-10-02 23:00:00,None,297.0,0,0,48,Clouds,broken clouds,2458
2017-10-03 00:00:00,None,253.26,0,1.25,53,Snow,light snow,2478
2017-10-03 01:00:00,None,260.06,1.24,0,24,Rain,moderate rain,3385
2017-10-03 02:00:00,None,276.42,5.08,0,36,Rain,moderate rain,3687
2017-10-03 03:00:00,None,255.13,0,0,43,Clear,sky is clear,3858
2017-10-03 04:00:00,None,292.8,0,0,87,Clouds,broken clouds,3959
2017-10-03 05:00:00,None,297.54,0,0,98,Mist,mist,4974
2017-10-03 06:00:00,None,309.1,2.37,0,40,Rain,moderate rain,4252
2017-10-03 07:00:00,None,304.61,0,0,67,Mist,mist,3802
2017-10-03 08:00:00,None,256.92,0,0,93,Mist,mist,4445
2017-10-03 09:00:00,None,269.03,0,0,14,Mist,mist,4149
2017-10-03 10:00:00,None,259.75,0,0,33,Clear,sky is clear,3645
2017-10-03 11:00:00,None,309.64,0,0,39,Clear,sky is clear,3645
2017-10-03 12:00:00,None,254.46,0,1.31,86,Snow,light snow,3389
2017-10-03 13:00:00,None,300.49,0,0,91,Clouds,broken clouds,1974
2017-10-03 14:00:00,None,303.48,3.96,0,0,Rain,moderate rain,2485
2017-10-03 15:00:00,None,306.64,0,0,83,Drizzle,light intensity drizzle,1597
2017-10-03 16:00:00,None,278.54,0,0,0,Clear,sky is clear,1918
2017-10-03 17:00:00,None,297.7,0,0,63,Clouds,broken clouds,1534
2017-10-03 18:00:00,None,255.36,0,0.32,3,Snow,light snow,2133
2017-10-03 19:00:00,None,256.21,0,1.65,16,Snow,light snow,1895
2017-10-03 20:00:00,None,263.3,0,0.22,11,Snow,light snow,1965
2017-10-03 21:00:00,None,277.3,0,0,3,Drizzle,light intensity drizzle,2344
2017-10-03 22:00:00,None,278.21,0,0,48,Clouds,broken clouds,2125
2017-10-03 23:00:00,Columbus Day,253.82,0.85,0,8,Rain,moderate rain,2913
2017-10-04 00:00:00,None,289.0,0,0,94,Drizzle,light intensity drizzle,2912
2017-10-04 01:00:00,None,253.44,0.82,0,56,Rain,moderate rain,3348
2017-10-04 02:00:00,None,258.91,0,0,37,Mist,mist,3903
2017-10-04 03:00:00,None,295.74,0,0,22,Clear,sky is clear,4494
2017-10-04 04:00:00,None,292.44,7.68,0,8,Rain,moderate rain,4722
2017-10-04 05:00:00,None,267.5,0,0,50,Clear,sky is clear,4425
2017-10-04 06:00:00,None,304.57,0,1.94,67,Snow,light snow,5585
2017-10-04 07:00:00,None,275.53,0,0,37,Clouds,broken clouds,4965
2017-10-04 08:00:00,None,297.8,0,0,54,Clouds,broken clouds,4828
2017-10-04 09:00:00,None,306.96,0,0,76,Mist,mist,4053
2017-10-04 10:00:00,None,292.1,2.42,0,78,Rain,moderate rain,3850
2017-10-04 11:00:00,None,269.12,0,0,8,Clouds,broken clouds,3438
2017-10-04 12:00:00,None,265.43,0,1.3,24,Snow,light snow,3671
2017-10-04 13:00:00,None,284.83,0,0,40,Clouds,broken clouds,2872
2017-10-04 14:00:00,None,296.75,0,0,82,Clear,sky is clear,2435
2017-10-04 15:00:00,None,308.82,1.65,0,83,Rain,moderate rain,2305
2017-10-04 16:00:00,None,288.51,0,0,37,Clear,sky is clear,1979
2017-10-04 17:00:00,None,256.31,0,0,87,Drizzle,light intensity drizzle,994
2017-10-04 18:00:00,None,282.6,0,0,87,Clear,sky is clear,1782
2017-10-04 19:00:00,None,291.07,0,0,41,Clear,sky is clear,1312
2017-10-04 20:00:00,None,253.21,0,2.94,71,Snow,light snow,1416
2017-10-04 21:00:00,None,290.42,0,0,81,Mist,mist,1946
2017-10-04 22:00:00,None,279.31,1.37,0,63,Rain,moderate rain,2299
2017-10-04 23:00:00,None,289.26,0,0,83,Clouds,broken clouds,2646
2017-10-05 00:00:00,None,275.92,0,0,77,Mist,mist,3465
2017-10-05 01:00:00,None,271.62,0,0.48,46,Snow,light snow,3821
2017-10-05 02:00:00,None,298.52,0,0,89,Clouds,broken clouds,3845
2017-10-05 03:00:00,None,250.25,0,0.18,72,Snow,light snow,4137
2017-10-05 04:00:00,None,254.96,0,0,95,Clouds,broken clouds,4047
2017-10-05 05:00:00,None,291.79,0,0,34,Clear,sky is clear,4033
2017-10-05 06:00:00,Columbus Day,287.21,0,0,21,Drizzle,light intensity drizzle,4451
2017-10-05 07:00:00,None,271.26,0,0,76,Mist,mist,4926
2017-10-05 08:00:00,None,284.23,3.09,0,64,Rain,moderate rain,4363
2017-10-05 09:00:00,None,273.89,0,0,6,Clear,sky is clear,3740
2017-10-05 10:00:00,None,294.46,0,1.33,77,Snow,light snow,3687
2017-10-05 11:00:00,None,306.39,0,0,12,Mist,mist,3266
2017-10-05 12:00:00,None,301.71,0,0,4,Clear,sky is clear,2861
2017-10-05 13:00:00,None,305.82,0,0,48,Drizzle,light intensity drizzle,2489
2017-10-05 14:00:00,None,280.77,0,0,78,Clouds,broken clouds,1583
2017-10-05 15:00:00,None,289.37,0,0,50,Clear,sky is clear,1570
2017-10-05 16:00:00,None,255.34,0,0,15,Mist,mist,1676
2017-10-05 17:00:00,None,284.95,0,0,77,Clouds,broken clouds,2090
2017-10-05 18:00:00,None,258.91,0,0,20,Clouds,broken clouds,1361
2017-10-05 19:00:00,None,279.16,0,0,17,Clouds,broken clouds,1557
2017-10-05 20:00:00,Columbus Day,291.41,0.97,0,27,Rain,moderate rain,1824
2017-10-05 21:00:00,None,257.4,0,0,22,Mist,mist,2366
2017-10-05 22:00:00,None,256.97,0,0,33,Drizzle,light intensity drizzle,1672
2017-10-05 23:00:00,None,292.5,0,0,24,Clear,sky is clear,2808
2017-10-06 00:00:00,None,289.03,0,0,29,Clouds,broken clouds,3493
2017-10-06 01:00:00,None,256.07,0,0,39,Drizzle,light intensity drizzle,3158
2017-10-06 02:00:00,None,286.55,0,0,23,Drizzle,light intensity drizzle,3764
2017-10-06 03:00:00,None,256.72,0,0,83,Clear,sky is clear,3855
2017-10-06 04:00:00,None,287.06,0,0,78,Mist,mist,4381
2017-10-06 05:00:00,None,269.76,0.05,0,72,Rain,moderate rain,4508
2017-10-06 06:00:00,None,300.81,0,0,42,Clouds,broken clouds,4575
2017-10-06 07:00:00,None,250.13,0,0,98,Clouds,broken clouds,5069
2017-10-06 08:00:00,None,291.35,0,0,94,Mist,mist,4107
2017-10-06 09:00:00,None,292.37,0,0,28,Drizzle,light intensity drizzle,3725
2017-10-06 10:00:00,None,297.02,0,1.83,62,Snow,light snow,3647
2017-10-06 11:00:00,None,281.23,0,0,80,Clouds,broken clouds,3119
2017-10-06 12:00:00,None,290.86,0,0,9,Clear,sky is clear,3068
2017-10-06 13:00:00,None,256.12,0,0,81,Clouds,broken clouds,2502
2017-10-06 14:00:00,None,262.45,0,0,13,Clear,sky is clear,2186
2017-10-06 15:00:00,None,290.58,0,0,22,Clear,sky is clear,1748
2017-10-06 16:00:00,None,284.61,0.02,0,67,Rain,moderate rain,1730
2017-10-06 17:00:00,None,258.37,2.43,0,93,Rain,moderate rain,1403
2017-10-06 18:00:00,None,301.37,0,0,4,Clouds,broken clouds,903
2017-10-06 19:00:00,None,303.19,0,0,60,Mist,mist,1325
2017-10-06 20:00:00,None,295.41,0,0,92,Clear,sky is clear,1723
2017-10-06 21:00:00,None,264.91,0,0,1,Mist,mist,1806
2017-10-06 22:00:00,None,283.71,0,0,56,Mist,mist,2624
2017-10-06 23:00:00,None,306.99,0,0,14,Mist,mist,2727
2017-10-07 00:00:00,None,294.44,0,3.52,23,Snow,light snow,3399
2017-10-07 01:00:00,Columbus Day,309.73,0,0,76,Clouds,broken clouds,3317
2017-10-07 02:00:00,None,272.34,0,0,79,Clouds,broken clouds,3820
2017-10-07 03:00:00,None,266.2,0,0,76,Clouds,broken clouds,4353
2017-10-07 04:00:00,None,296.36,0,0,31,Mist,mist,4446
2017-10-07 05:00:00,None,289.0,0,0,94,Mist,mist,4774
2017-10-07 06:00:00,None,255.74,0,0,26,Clouds,broken clouds,4506
2017-10-07 07:00:00,None,260.14,0,0.58,46,Snow,light snow,4659
2017-10-07 08:00:00,None,276.38,0.54,0,62,Rain,moderate rain,4384
2017-10-07 09:00:00,None,269.31,0,0,64,Clear,sky is clear,4721
2017-10-07 10:00:00,None,262.27,0,0,33,Mist,mist,3814
2017-10-07 11:00:00,None,251.65,0,0,71,Mist,mist,3314
2017-10-07 12:00:00,None,294.76,0,0,66,Clouds,broken clouds,2561
2017-10-07 13:00:00,None,282.1,2.44,0,62,Rain,moderate rain,3259
2017-10-07 14:00:00,None,283.2,0,1.7,21,Snow,light snow,2496
2017-10-07 15:00:00,None,254.21,1.58,0,47,Rain,moderate rain,1451
2017-10-07 16:00:00,None,256.02,0,3.41,30,Snow,light snow,1653
2017-10-07 17:00:00,Columbus Day,274.66,0,0,87,Clouds,broken clouds,1537
2017-10-07 18:00:00,None,303.41,0,0.05,89,Snow,light snow,1174
2017-10-07 19:00:00,None,284.38,0,0.7,8,Snow,light snow,1700
2017-10-07 20:00:00,None,255.6,0,0,13,Drizzle,light intensity drizzle,2335
2017-10-07 21:00:00,Columbus Day,264.69,0,0,26,Mist,mist,1694
2017-10-07 22:00:00,None,261.42,0,0,87,Drizzle,light intensity drizzle,2680
2017-10-07 23:00:00,None,277.99,0,0,99,Clear,sky is clear,2654
2017-10-08 00:00:00,None,287.86,0,0,27,Clouds,broken clouds,3346
2017-10-08 01:00:00,None,302.75,0,0,1,Clear,sky is clear,2918
2017-10-08 02:00:00,None,272.26,2.53,0,16,Rain,moderate rain,4031
2017-10-08 03:00:00,None,299.69,0,0,57,Clear,sky is clear,3522
